file_id,label,activity_class,teff,logg,star_mass_msun,star_radius_rsun,rotation_period_days,inclination_deg,sigma_ppm,tau_days,spot_enable,spot_count,spot_radius_deg,spot_contrast,spot_lifetime_days,spot_latitude_deg,spot_longitude_deg,spot_domega,flare_enable,flare_mean_period_days,flare_amplitude_ppm,planet_present,planet_period_days,planet_radius_rjup,planet_radius_earth,planet_sma_au,orbital_angle_deg,transit_depth_ppm,seed,white_bin,act_rms,exp_flares,n_transits,transit_snr_raw,transit_snr_det,detect_raw,detect_det
54,0,mild,5678.2,4.547,0.9511893120245496,0.8599735894273668,22.06,61.03,19.46,1.397,1,2,1.37,0.774,13.9,0.99,245.99,0.168,1,20.75,15.7,0,,,,,,,94356560,61.8934926726164,48.434901178753215,13.011712751001294,0,,,,
391,1,strong,6382.6,4.264,1.1714154088972284,1.3231747024334684,9.78,65.26,92.3,4.11,1,4,2.127,0.494,7.5,-2.14,245.69,0.075,1,1.457,147.2,0,,,,,,,1384833965,66.5875591504166,184.36754881145157,185.307508293258,0,,,,
1205,3,strong,5710.1,4.448,0.9301038346643994,0.9569665864792446,8.21,77.71,78.54,4.029,1,4,2.143,0.557,9.1,9.94,184.81,0.093,1,1.066,334.9,1,11.9043,0.22593,2.48523,0.0996,267.31,562.4114301204803,1736163944,64.67050738567507,216.1912926055677,253.27677259219217,22,57.72689236310129,201.4281467187604,1.0,1.0
901,2,mild,5626.9,4.474,0.9769604510202644,0.9483783201396572,24.62,76.77,12.56,2.046,1,2,0.85,0.708,14.4,2.14,184.66,0.161,1,49.07,95.2,1,6.1879,0.12805,1.40855,0.06545,339.48,183.94831451316043,1273018247,63.02739260316537,54.4805952786293,5.502201744105907,43,63.3020252709564,83.6732003251242,1.0,1.0
1319,3,strong,6347.4,4.269,1.1093303922256754,1.2785351948399533,20.78,82.44,30.27,4.828,1,3,2.15,0.503,17.4,-25.21,170.79,0.132,1,3.753,160.0,1,24.9306,0.15912,1.75032,0.17289,300.47,156.28742914407675,991863872,66.43946658869211,134.85091006758793,71.94059141574124,10,20.610974200090187,46.63550799457895,1.0,1.0
676,1,strong,5583.6,4.274,1.1878152246217897,1.3181403966877925,20.5,80.04,40.28,4.898,1,3,1.817,0.461,17.7,-0.94,268.68,0.12,1,3.753,119.0,0,,,,,,,406253696,65.99522127229831,220.47793939650884,71.94059141574124,0,,,,
315,0,mild,5460.9,4.517,0.9371323271177828,0.8837766823880734,21.28,49.48,9.82,1.557,1,2,1.22,0.655,9.8,-5.86,161.19,0.189,1,51.19,16.5,0,,,,,,,1366168823,60.70108617283856,41.36933514260007,5.2743316972705,0,,,,
643,1,strong,6179.9,4.335,1.030845559829561,1.1426815260676269,20.41,57.38,49.23,2.085,1,4,2.292,0.516,14.5,12.14,160.37,0.111,1,1.829,176.8,0,,,,,,,621665159,65.23097280542505,237.2132071397532,147.6178455895445,0,,,,
430,1,strong,6051.4,4.494,1.030845559829561,0.9504628844973824,9.47,80.52,31.32,2.124,1,2,2.495,0.517,9.0,7.05,171.76,0.115,1,1.892,171.5,0,,,,,,,1995228645,63.09721745568076,226.52619681223095,142.70245221103428,0,,,,
542,1,strong,5735.3,4.407,0.9219039268021187,0.9947647592739058,14.35,59.45,79.7,4.024,1,5,2.022,0.504,14.0,-11.44,225.16,0.103,1,1.935,152.5,0,,,,,,,2014539068,63.63594723989149,174.09430342762354,139.53128660634462,0,,,,
755,2,mild,5956.8,4.454,1.0730165145498611,1.016382573527134,20.8,78.58,7.59,1.575,1,1,1.14,0.707,15.7,-13.25,2.7,0.161,1,23.67,41.5,1,41.4133,0.26518,2.91698,0.23983,41.17,686.8580527493987,1482081977,63.252139829912736,75.58937653822656,11.406550045765815,6,104.41553372251651,162.70543572014745,1.0,1.0
837,2,mild,5439.5,4.328,1.0730165145498611,1.1745643531008234,24.4,51.62,13.86,2.153,1,3,1.347,0.716,12.4,0.26,163.14,0.2,1,63.43,35.9,1,29.836,0.12947,1.42417,0.19274,276.53,122.59832751945665,612369539,64.68342252875796,48.63557667925627,4.256551152187875,9,28.29550713419172,35.40169617629032,1.0,1.0
224,0,mild,6254.1,4.449,1.1093303922256754,1.0373977833496515,28.58,40.99,31.13,0.743,1,3,1.097,0.689,17.2,2.54,111.57,0.197,1,39.17,38.4,0,,,,,,,1912152587,62.73966112600331,55.66431263815396,6.892852682748963,0,,,,
549,1,strong,5382.8,4.424,0.9183896805754272,0.9703172572832875,11.54,80.33,75.02,1.355,1,4,2.365,0.53,14.6,8.71,215.31,0.115,1,4.799,506.1,0,,,,,,,380548641,62.77665324635393,334.706297925899,56.260270802933285,0,,,,
1488,3,strong,5404.9,4.446,0.9090183573042492,0.9424838394288834,15.6,63.72,36.08,3.466,1,5,2.494,0.496,14.0,-8.9,158.06,0.115,1,5.172,196.6,1,27.8276,0.3088,3.3968000000000003,0.17409,148.68,1083.1949862079875,1905116446,63.84155912306535,317.36158179744086,52.2028305458772,9,56.88931908242382,288.4667123365504,1.0,1.0
1254,3,strong,6197.1,4.383,1.0531024525987964,1.0928935797719794,18.43,77.04,122.96,1.534,1,4,2.107,0.522,23.1,2.49,181.99,0.094,1,4.666,181.4,1,40.5935,0.31617,3.47787,0.23518,186.01,844.4723828925208,991561080,64.46658407383995,301.74079208386223,57.86391761321836,6,42.51463742374952,203.48394808720045,1.0,1.0
869,2,mild,5200.2,4.461,0.9277610038466048,0.9446449896941104,25.08,16.31,16.57,2.023,1,2,1.45,0.724,7.8,12.5,202.15,0.199,1,24.02,44.6,1,9.4144,0.14439,1.58829,0.0851,104.67,235.74194590735493,966712053,62.81853844722927,53.31844418312572,11.240343030111443,28,71.45891045005365,93.72863120769247,1.0,1.0
1400,3,strong,5641.1,4.52,0.9441608195711662,0.8830495682828979,17.45,48.64,25.79,3.091,1,3,2.473,0.513,17.0,16.62,162.69,0.11,1,1.171,146.0,1,16.1421,0.34745,3.82195,0.12263,161.17,1562.1198430252418,891396035,64.96596421158176,343.8703548028999,230.56621655275563,16,88.88452076406395,478.7959751308512,1.0,1.0
449,1,strong,5763.2,4.351,0.9219039268021187,1.0602849099770808,17.57,64.52,74.41,4.888,1,2,2.27,0.436,20.1,11.42,275.98,0.085,1,3.905,544.1,0,,,,,,,1651851469,64.61606849308967,290.0083913054196,69.14034304309267,0,,,,
404,1,strong,5904.8,4.209,1.194843717075173,1.435304704547194,17.74,71.09,60.8,3.501,1,3,2.11,0.5,22.9,4.74,102.84,0.086,1,1.213,127.4,0,,,,,,,62971212,67.18917607870304,228.7393319405584,222.5828850645316,0,,,,
844,2,mild,5445.3,4.231,1.1831295629862006,1.3848239503105513,31.0,50.15,11.11,2.011,1,2,1.7,0.73,15.5,8.61,120.48,0.189,1,33.99,17.4,1,4.8884,0.25687,2.82557,0.05962,216.68,347.1662686281041,1745553511,66.83184093568659,90.32881373124408,7.943308019513882,55,112.73525955577377,189.5420694042188,1.0,1.0
181,0,mild,5308.4,4.374,1.0437311293274305,1.100289673516171,22.37,85.39,12.28,0.787,1,3,0.76,0.703,8.6,-5.2,195.18,0.137,1,79.59,89.6,0,,,,,,,1880650249,63.75369946548474,39.97093320971515,3.392298524730203,0,,,,
1340,3,strong,5315.8,4.431,0.9207325113932217,0.9665112946254344,21.33,60.99,26.57,1.092,1,2,1.86,0.633,22.6,-3.09,337.7,0.132,1,1.819,261.2,1,12.2986,0.11267,1.23937,0.10144,326.17,137.12056804053722,538190223,63.20853908371561,150.8394716533413,148.42937855045457,21,19.203276675354267,49.687157543648304,1.0,1.0
1372,3,strong,6188.1,4.21,1.1468156853103866,1.3904721301701672,16.43,5.85,28.25,3.373,1,3,2.137,0.547,14.7,7.91,276.3,0.082,1,4.045,130.8,1,4.0261,0.1837,2.0207,0.05184,109.94,176.11389317751534,1184507128,67.97200961989566,77.57449159112898,66.74735218375201,67,67.06015694158769,101.75701609082248,1.0,1.0
714,1,strong,5735.7,4.251,0.9886746051092608,1.2261135061334754,9.17,58.21,30.4,3.426,1,2,1.63,0.508,8.9,-17.91,166.06,0.11,1,2.478,114.5,0,,,,,,,356637303,67.17127614355307,63.69836493044232,108.95602888752092,0,,,,
835,2,mild,6173.4,4.43,1.108158976816778,1.0606618278626068,32.96,60.16,18.3,1.03,1,1,0.66,0.712,25.8,11.02,238.96,0.219,1,69.98,40.0,1,9.3577,0.11193,1.23123,0.08993,80.06,112.36705819714038,1327474570,63.49251038764091,42.55332903010395,3.858145749975376,28,37.73412076759335,45.42507577969362,1.0,1.0
61,0,mild,6254.5,4.331,1.155015593172667,1.2148525814604862,28.48,73.54,8.77,0.821,1,3,1.327,0.764,16.8,7.16,130.44,0.184,1,23.57,46.2,0,,,,,,,112906079,65.26479818016595,52.15329765098779,11.454944403193757,0,,,,
898,2,mild,5653.0,4.505,0.9207325113932217,0.8872786287669889,34.83,63.65,37.41,1.984,1,2,0.755,0.782,15.1,-7.46,193.66,0.176,1,58.96,64.4,1,31.3425,0.1852,2.0372,0.18927,229.74,439.60417124999833,507983905,62.208570373791474,68.12129333569148,4.5792577948316975,8,75.43598635739953,111.86745770788126,1.0,1.0
348,0,mild,5631.1,4.203,1.1936723016662756,1.4245913010253266,34.72,52.0,32.67,0.556,1,1,1.05,0.667,24.6,11.63,199.61,0.141,1,33.75,17.1,0,,,,,,,1304807937,67.04919189628248,51.0778089240296,7.999793765430426,0,,,,
1004,2,mild,5368.1,4.246,1.194843717075173,1.361975130850005,33.37,63.88,14.74,0.844,1,3,1.647,0.7,18.9,-11.1,150.49,0.214,1,58.71,17.6,1,4.1962,0.21658,2.38238,0.05403,357.11,255.1515586912288,1748482861,66.25382624256623,92.05486762805656,4.598757274455406,64,85.46698587064971,146.308594259552,1.0,1.0
957,2,mild,5961.8,4.231,1.173758239715023,1.37218855331136,30.75,77.8,12.79,0.85,1,2,1.44,0.68,15.8,-10.68,261.91,0.183,1,32.07,86.7,1,46.0477,0.18146,1.99606,0.26522,26.3,176.4550576839954,594923621,66.7520249198506,53.820059526358406,8.418866217127436,5,32.79436411633439,42.12600426580148,1.0,1.0
7,0,mild,6072.4,4.469,1.0683308529142723,0.9910178497752004,21.62,21.17,33.59,0.96,1,1,1.33,0.687,15.1,-7.31,343.04,0.225,1,29.94,26.7,0,,,,,,,48970940,62.66660479031889,46.4942951161237,9.01780359329582,0,,,,
469,1,strong,5295.7,4.255,1.194843717075173,1.3589640329921298,9.28,76.35,122.55,2.507,1,4,2.538,0.491,10.0,-1.78,98.79,0.107,1,3.177,429.0,0,,,,,,,1727842737,66.40112576918915,380.0320655789887,84.98364481689546,0,,,,
513,1,strong,6109.5,4.497,1.0472453755541222,0.9650868647290356,10.79,73.89,28.93,2.562,1,4,2.282,0.541,10.5,-11.37,218.35,0.106,1,2.055,165.1,0,,,,,,,9548974,62.10085786468831,198.37852866986003,131.38347424976976,0,,,,
265,0,mild,6059.8,4.383,1.0706736837320667,1.099421829706318,31.91,56.81,9.34,0.904,1,2,0.93,0.744,16.9,-0.68,186.69,0.201,1,30.25,20.9,0,,,,,,,523059490,64.75181236537524,37.272166749418176,8.925389738290145,0,,,,
915,2,mild,5903.2,4.228,1.1843009783950975,1.3788756507990432,34.32,37.35,33.0,0.88,1,2,1.13,0.714,22.9,-1.24,278.02,0.185,1,68.99,17.4,1,9.5079,0.20587,2.26457,0.09293,201.6,224.9240040175978,59483898,67.25173414018558,58.51039174637065,3.91350977798633,28,73.22344915422214,97.05728228249409,1.0,1.0
487,1,strong,5253.7,4.386,0.948846481206755,1.0317567884723804,16.09,65.93,87.51,3.555,1,2,2.465,0.463,19.6,7.2,173.86,0.097,1,1.348,137.1,0,,,,,,,245768739,64.01559526168441,215.0413782466077,200.29157239115492,0,,,,
889,2,mild,5991.2,4.277,0.9968745129715414,1.2000455248803863,34.42,38.77,9.96,2.352,1,2,1.235,0.752,19.4,0.46,149.46,0.153,1,44.39,20.1,1,5.4032,0.11186,1.23046,0.0602,305.64,87.67061814534696,73981920,65.83412185594857,39.958336357099896,6.0822942010199785,49,38.18679714937849,44.67029655212192,1.0,1.0
941,2,mild,5605.4,4.384,0.983988943473672,1.049569308221023,29.4,9.36,14.45,2.498,1,2,1.28,0.693,8.6,7.39,231.68,0.123,1,24.99,32.9,1,31.2698,0.16468,1.81148,0.19321,197.07,248.4044398299818,404428110,64.30904522325243,43.37892925039816,10.80404320061132,8,54.50616815550638,65.74723333121285,1.0,1.0
1121,2,mild,5559.7,4.418,0.9441608195711662,0.9927161058631988,32.69,89.8,36.1,0.826,1,3,1.027,0.666,17.9,-10.23,130.44,0.181,1,64.72,19.0,1,26.4804,0.24773,2.7250300000000003,0.17057,125.14,628.3577147758394,2008897303,63.91641192602069,87.47669621795015,4.171709511484501,10,105.13055736860622,178.1984878026002,1.0,1.0
954,2,mild,6195.3,4.502,1.0636451912786833,0.9969272807916868,33.83,87.77,23.53,1.555,1,3,1.0,0.704,14.8,-4.81,231.28,0.189,1,48.54,29.1,1,4.4026,0.25565,2.81215,0.05366,281.23,663.5360378153464,80589941,65.83680846466005,128.8567971336524,5.562279348646,61,149.55134912105115,328.69641390613054,1.0,1.0
99,0,mild,5593.4,4.376,1.0097600824694108,1.0776200166943564,26.27,81.86,8.54,1.505,1,1,1.03,0.722,11.8,-9.73,349.12,0.227,1,59.36,84.5,0,,,,,,,73399726,64.51985769035772,42.45847399481095,4.54840026252151,0,,,,
1385,3,strong,6189.3,4.526,1.0636451912786833,0.9930611382165712,15.47,84.2,83.63,1.583,1,5,2.178,0.493,13.2,-2.31,144.83,0.096,1,3.925,680.5,1,4.1118,0.17721,1.94931,0.05127,212.21,321.31008694543215,393584647,63.80892599837512,343.0322006824512,68.78803556261832,65,30.59172563052812,167.2799736338671,1.0,1.0
520,1,strong,5361.8,4.393,0.9781318664291856,1.042169925515687,11.77,29.42,86.91,1.113,1,3,2.283,0.541,9.0,-5.81,156.72,0.107,1,1.005,122.1,0,,,,,,,620437376,64.01798515658237,111.63553013045492,268.6497906301263,0,,,,
784,2,mild,5803.2,4.331,1.0355312214651498,1.1501782381701722,29.65,42.5,23.76,0.955,1,2,1.085,0.722,20.7,1.45,132.16,0.183,1,55.24,44.2,1,5.7561,0.13287,1.4615699999999998,0.06359,339.13,134.65530239910055,1557551068,65.03538445435146,53.99817601575843,4.8876364877494,46,50.89981730069722,66.15762611896794,1.0,1.0
1182,3,strong,5559.5,4.362,0.9043326956686604,1.0376610270212347,21.7,79.22,36.79,1.471,1,2,1.98,0.583,27.4,23.29,220.87,0.102,1,1.321,318.7,1,6.3691,0.1984,2.1824,0.06503,105.33,368.8690409840409,1102526785,65.41863620027945,203.49878484619245,204.38534412057297,42,52.05746956967474,170.0977539433875,1.0,1.0
394,1,strong,5594.1,4.487,0.9675891277491108,0.9256209449253446,20.4,66.51,115.69,2.323,1,4,2.007,0.564,22.8,10.57,246.9,0.1,1,4.015,611.7,0,,,,,,,176980255,62.90213082069184,299.81947250736806,67.24608706930931,0,,,,
638,1,strong,5550.9,4.258,1.1714154088972284,1.330885406642439,13.73,85.08,121.32,2.599,1,2,2.47,0.523,10.8,5.49,201.42,0.119,1,3.902,1050.4,0,,,,,,,1049326711,66.90090512188006,477.28899131854007,69.19350066203917,0,,,,
541,1,strong,5553.7,4.532,0.9090183573042492,0.8555038443730992,9.77,87.06,122.04,1.248,1,3,2.347,0.536,8.4,7.15,101.44,0.065,1,1.553,254.8,0,,,,,,,2126965769,61.72465172313218,249.5012644696209,173.85256895252857,0,,,,
667,1,strong,5764.9,4.429,0.9441608195711662,0.9811543763763048,18.41,76.13,75.79,3.24,1,4,2.188,0.44,17.0,12.14,189.13,0.114,1,1.843,252.0,0,,,,,,,710475638,63.532928203838495,250.5841377563684,146.49649461924952,0,,,,
990,2,mild,6004.0,4.439,1.016788574922794,1.0054225179965304,27.3,66.02,9.39,1.128,1,2,1.24,0.652,15.0,4.55,189.36,0.13,1,38.69,33.6,1,8.5194,0.34523,3.79753,0.08209,310.14,1189.6514089666962,364045772,67.10160774013936,195.93297474813784,6.9783675260604,31,150.84530630572095,465.5741168166022,1.0,1.0
371,0,mild,5607.0,4.223,1.1854723938039953,1.3955148059159057,23.97,70.6,39.2,0.589,1,3,1.213,0.731,11.7,-1.26,209.68,0.173,1,23.85,73.9,0,,,,,,,886789478,67.04300945936811,69.8106668288782,11.320462875609092,0,,,,
1113,2,mild,5697.6,4.508,1.0097600824694108,0.9261791601243514,26.57,76.78,8.44,1.546,1,1,1.37,0.798,20.8,15.45,293.46,0.2,1,74.71,58.2,1,4.6795,0.09459,1.04049,0.05493,237.35,105.244721595809,1380666128,61.38110568024934,40.93754402255679,3.613880867129928,57,44.16985094391172,53.09226377189341,1.0,1.0
140,0,mild,6068.3,4.504,1.0472453755541222,0.9570630388676394,33.6,62.37,10.09,1.722,1,2,0.935,0.659,12.4,14.0,294.44,0.199,1,71.21,54.1,0,,,,,,,148494639,62.507496053918025,38.36796182969952,3.791504558113704,0,,,,
22,0,mild,5243.3,4.346,1.0894163302746342,1.165329274690441,27.11,37.17,7.99,1.645,1,2,1.35,0.735,13.7,10.48,258.4,0.174,1,71.71,26.2,0,,,,,,,1291868899,64.63189143154501,52.415062751858656,3.765068185514948,0,,,,
50,0,mild,5462.6,4.486,0.9277610038466048,0.9092320733271746,32.91,38.03,7.09,0.515,1,2,1.85,0.713,9.4,-5.29,238.13,0.198,1,77.9,15.9,0,,,,,,,778540165,61.80277916762944,57.86371770127433,3.4658926775773664,0,,,,
947,2,mild,6171.2,4.51,1.0941019919100112,1.0037355102141885,33.57,41.35,27.6,0.775,1,1,1.25,0.714,21.5,17.24,111.57,0.149,1,44.56,56.5,1,24.6785,0.26609,2.92699,0.17094,291.98,709.1178397928591,1627263001,63.41845601458376,87.47938952342214,6.059089757254867,10,115.35472888038716,196.5349100662484,1.0,1.0
1266,3,strong,5857.7,4.302,1.0097600824694108,1.1740606072811417,8.3,83.99,50.35,3.215,1,4,1.98,0.506,8.0,-5.24,181.56,0.107,1,1.529,982.7,1,4.4192,0.11791,1.29701,0.05287,132.74,101.77008275765446,1381135779,69.64763344677357,355.6825235513561,176.5814516568194,61,10.030795864008056,52.19897843997466,1.0,1.0
669,1,strong,5618.0,4.419,0.9301038346643994,0.98766647902239,9.91,32.38,35.36,4.122,1,4,2.075,0.542,10.7,-7.17,93.92,0.086,1,4.158,222.0,0,,,,,,,1687512837,63.48033433169351,103.6777854882296,64.93339095316904,0,,,,
754,2,mild,5231.5,4.521,0.903161280259804,0.8900660772710814,31.31,58.4,11.53,2.475,1,3,1.41,0.776,15.4,-7.62,226.88,0.215,1,37.56,97.4,1,29.1697,0.1118,1.2298,0.17926,36.5,159.19850708727344,858335050,60.80609588884042,64.7825011838788,7.188313087946668,9,29.86965291946181,43.64513555526732,1.0,1.0
877,2,mild,5703.5,4.251,1.1468156853103866,1.328790786356004,31.32,59.11,5.21,1.049,1,2,0.845,0.76,13.2,1.49,229.6,0.169,1,47.02,64.7,1,22.53,0.15334,1.68674,0.16341,279.38,134.3685355042261,1097880099,65.45516436812166,42.6502676260848,5.742089314829367,11,35.65035676204408,42.550701904862805,1.0,1.0
201,0,mild,5396.1,4.33,1.0730165145498611,1.1727343128936214,20.78,53.85,23.42,0.801,1,1,1.66,0.716,4.3,0.43,109.78,0.12,1,25.68,31.4,0,,,,,,,651221448,64.67186687442063,46.16496135870862,10.513747647323866,0,,,,
1139,3,strong,6303.1,4.204,1.136272946630538,1.3951380568959324,14.52,53.82,32.52,2.263,1,2,1.775,0.54,14.2,13.83,148.19,0.102,1,1.435,138.3,1,45.2048,0.12796,1.40756,0.25915,118.23,84.88168137297995,1783837823,68.05018022276579,113.53956533077796,188.1484596399142,5,10.327989559228463,20.089960882542144,1.0,1.0
1335,3,strong,6041.6,4.383,1.0812164224121417,1.1064084904224984,20.15,67.2,94.72,2.905,1,2,1.54,0.48,20.8,20.0,212.2,0.073,1,4.921,265.4,1,21.0926,0.12139,1.33529,0.15334,73.7,121.46039953049548,1008467179,63.973844930724304,178.54303202015916,54.86548254080001,12,12.636631331475783,37.46283965520697,1.0,1.0
308,0,mild,5654.8,4.346,1.101130484363395,1.17044446851588,21.94,89.16,12.07,1.279,1,1,0.91,0.755,12.0,1.71,307.47,0.225,1,60.3,16.4,0,,,,,,,1804193742,64.85031056186958,35.37457563432463,4.477496510502104,0,,,,
439,1,strong,6148.3,4.544,1.0472453755541222,0.9626988264973784,20.74,62.14,44.02,3.766,1,3,2.373,0.473,19.9,9.65,193.45,0.123,1,1.4,114.3,0,,,,,,,1207204994,62.75599117533995,286.1956383074772,192.85217113091207,0,,,,
809,2,mild,5764.8,4.368,1.021474236558383,1.0968775256068286,20.64,21.36,7.54,1.58,1,1,1.18,0.671,4.4,5.85,121.76,0.182,1,58.69,17.1,1,40.1094,0.15637,1.7200700000000002,0.23095,151.18,205.06449754674912,1031609823,64.03461191973253,38.11935212116124,4.600324409324874,6,42.95510160778644,49.9900997415232,1.0,1.0
66,0,mild,5242.2,4.255,1.194843717075173,1.358563156952587,23.09,19.05,38.03,0.937,1,2,1.345,0.759,12.6,-4.41,47.73,0.158,1,60.68,31.6,0,,,,,,,1793494344,66.3706667475325,47.90245280650734,4.449456815808782,0,,,,
228,0,mild,5938.3,4.276,0.995703097562644,1.2019657925065952,29.94,78.68,24.63,0.833,1,1,1.16,0.759,17.7,-3.89,84.58,0.211,1,41.8,18.2,0,,,,,,,2140490762,65.66423971071873,45.18979340873501,6.459163626394184,0,,,,
850,2,mild,5376.9,4.46,0.9066755264864548,0.923875733591034,24.2,88.73,9.36,1.208,1,2,1.32,0.76,13.1,-7.25,157.91,0.208,1,53.37,35.7,1,24.2037,0.17792,1.95712,0.15849,188.71,374.2159564237658,1080128107,63.23679163355901,60.95257334322546,5.058891504277251,11,77.50053476234851,107.64100140307632,1.0,1.0
202,0,mild,5424.1,4.248,1.194843717075173,1.3646098630747467,23.55,48.86,5.32,1.116,1,3,1.117,0.688,9.4,10.15,140.22,0.18,1,64.29,87.0,0,,,,,,,546307451,66.8228262305523,71.3855435411544,4.199611752734124,0,,,,
1415,3,strong,5984.5,4.545,1.030845559829561,0.9412082390886132,16.2,71.05,103.48,2.383,1,4,2.025,0.542,19.9,7.21,172.46,0.094,1,4.714,239.9,1,13.6307,0.11599,1.27589,0.11281,48.92,153.23908093384364,1630991972,62.28929271545785,246.26372770764385,57.274722015968784,19,12.94773541757439,52.8015956147535,1.0,1.0
1211,3,strong,5795.3,4.337,0.9207325113932217,1.0771158747914031,16.96,89.16,46.81,1.137,1,5,2.254,0.551,17.1,-6.4,132.57,0.085,1,4.548,325.7,1,31.5564,0.1097,1.2067,0.19013,192.06,104.66182033907114,557030109,65.63127750343534,305.33071838564416,59.36522418277856,8,5.851877975950995,27.84601909280363,0.0,1.0
863,2,mild,5342.7,4.234,1.1831295629862006,1.3774613997076488,34.18,15.55,26.7,1.229,1,3,1.44,0.685,15.4,-2.77,137.45,0.203,1,56.25,33.0,1,29.3247,0.1061,1.1671,0.19684,58.52,59.86483293531869,846296822,66.29931516757665,53.22468794209532,4.799876259258255,9,13.972057329942562,17.917375928157266,1.0,1.0
782,2,mild,6252.7,4.391,1.1468156853103866,1.1312358789510537,27.76,28.78,24.15,0.71,1,1,1.98,0.785,21.5,-9.23,324.56,0.128,1,22.64,24.3,1,12.8864,0.13311,1.46421,0.1126,188.75,139.70595133206234,1446815413,64.33629973572307,47.6590262369438,11.925487614102336,20,40.99673389534391,51.020012789961264,1.0,1.0
1029,2,mild,5488.1,4.385,0.983988943473672,1.0524068839440806,25.68,41.0,14.55,2.125,1,1,1.09,0.695,9.0,2.67,210.58,0.177,1,50.62,16.0,1,10.7924,0.22112,2.4323200000000003,0.09506,212.56,445.4393431159666,1570947263,64.75940823900127,75.74970631986598,5.333722631040634,25,112.79112141403137,173.57453204016505,1.0,1.0
272,0,mild,5913.2,4.252,0.9324466654821938,1.1961451667391934,32.24,57.05,5.4,1.028,1,1,1.5,0.686,19.1,-1.77,164.87,0.165,1,21.3,23.6,0,,,,,,,490105646,67.03365488204743,41.599724321542624,12.675729557900322,0,,,,
558,1,strong,6070.8,4.2,1.190158055439584,1.4330108008922022,15.81,63.49,47.89,2.525,1,2,2.215,0.487,10.2,15.73,304.2,0.115,1,5.582,244.8,0,,,,,,,1381911428,67.42962216358376,190.12552666183456,48.3685130030951,0,,,,
753,2,mild,5993.1,4.404,0.9816461126558772,1.0285425011682812,27.93,55.45,21.69,1.306,1,1,1.31,0.75,10.6,16.47,310.95,0.138,1,47.14,45.3,1,5.9631,0.21577,2.37347,0.06396,329.25,444.0557733720802,75749781,64.35464743899163,91.0998965218588,5.727472201596878,45,120.75421411189626,209.28832151641456,1.0,1.0
176,0,mild,5444.4,4.239,1.194843717075173,1.366325865960993,21.8,10.54,39.92,1.325,1,1,1.93,0.624,9.8,16.58,256.64,0.213,1,38.03,87.3,0,,,,,,,300710362,66.55643117398039,66.27774086106884,7.099475140238677,0,,,,
1206,3,strong,5440.8,4.286,1.1198731309057504,1.2616562171619523,19.95,75.71,29.76,4.144,1,2,2.445,0.591,26.4,14.12,298.65,0.094,1,5.741,246.8,1,28.1642,0.35083,3.859129999999999,0.18813,75.71,780.209555188898,1319702472,66.06251596520389,252.09629824982244,47.02892171804161,9,56.992759187419146,224.82944051392,1.0,1.0
920,2,mild,5289.0,4.339,1.0566166988253,1.1486450839675828,23.45,87.29,7.04,1.567,1,3,1.483,0.737,13.1,4.65,265.51,0.215,1,20.96,16.3,1,39.1686,0.16616,1.82776,0.2299,251.99,211.14516102310856,238659170,64.18082169744034,62.40286781911569,12.881347308362445,6,37.319116305700376,52.05131013339879,1.0,1.0
